hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-07-11 04:00:00,0,18.6,0.0,0.9,42.1,1,0
2026-07-11 05:00:00,18,18.0,0.0,1.9,58.8,1,0
2026-07-11 06:00:00,20,18.5,0.0,1.8,6.9,1,0
2026-07-11 07:00:00,54,19.9,0.0,1.1,69.1,1,0
2026-07-11 08:00:00,80,21.4,0.0,1.2,98.4,1,0
2026-07-11 09:00:00,141,22.9,0.0,0.9,97.5,1,0
2026-07-11 10:00:00,214,24.4,0.0,0.8,92.0,1,0
2026-07-11 11:00:00,307,26.2,0.0,1.4,75.5,1,0
2026-07-11 12:00:00,300,27.7,0.0,1.7,95.8,1,0
2026-07-11 13:00:00,311,28.7,0.0,1.6,99.5,1,0
2026-07-11 14:00:00,335,29.2,0.0,1.5,87.2,1,0
2026-07-11 15:00:00,325,29.7,0.0,1.6,92.0,1,0
2026-07-11 16:00:00,318,29.1,0.0,2.1,99.4,1,0
2026-07-11 17:00:00,324,26.7,0.0,4.2,100.0,1,0
2026-07-11 18:00:00,291,23.7,0.0,2.3,100.0,1,0
2026-07-11 19:00:00,238,22.6,0.0,0.9,98.4,1,0
2026-07-11 20:00:00,203,21.8,0.0,2.2,96.0,1,0
2026-07-11 21:00:00,172,20.8,0.0,4.5,99.9,1,0
2026-07-11 22:00:00,151,19.7,0.0,5.9,100.0,1,0
2026-07-11 23:00:00,165,19.0,0.0,6.6,100.0,1,0
2026-07-12 00:00:00,108,18.4,0.0,6.0,99.9,1,0
2026-07-12 01:00:00,0,17.7,0.0,6.5,99.9,1,0
2026-07-12 02:00:00,0,17.0,0.0,5.5,100.0,1,0
2026-07-12 03:00:00,0,16.5,0.0,4.1,96.3,1,0
2026-07-12 04:00:00,0,16.2,0.0,4.1,87.8,1,0
2026-07-12 05:00:00,18,15.9,0.0,3.8,83.4,1,0
2026-07-12 06:00:00,14,16.0,0.0,3.5,55.5,1,0
2026-07-12 07:00:00,33,17.0,0.0,3.6,32.4,1,0
2026-07-12 08:00:00,50,18.3,0.0,3.5,7.7,1,0
2026-07-12 09:00:00,105,19.6,0.0,3.7,1.2,1,0
2026-07-12 10:00:00,168,21.1,0.0,4.0,0.5,1,0
2026-07-12 11:00:00,248,22.5,0.0,4.0,0.3,1,0
2026-07-12 12:00:00,288,23.7,0.0,3.9,0.6,1,0
