hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-08-03 04:00:00,0,11.0,0.0,1.8,44.4,1,0
2026-08-03 05:00:00,23,10.3,0.0,2.0,13.9,1,0
2026-08-03 06:00:00,105,10.4,0.0,2.0,6.8,1,0
2026-08-03 07:00:00,374,11.9,0.0,1.1,0.9,1,0
2026-08-03 08:00:00,520,14.1,0.0,1.9,0.0,1,0
2026-08-03 09:00:00,252,15.9,0.0,2.2,0.6,1,0
2026-08-03 10:00:00,212,17.5,0.0,2.6,7.4,1,0
2026-08-03 11:00:00,236,19.0,0.0,2.6,6.8,1,0
2026-08-03 12:00:00,251,20.4,0.0,3.2,1.3,1,0
2026-08-03 13:00:00,284,21.1,0.0,3.8,2.7,1,0
2026-08-03 14:00:00,351,21.8,0.0,3.5,16.6,1,0
2026-08-03 15:00:00,557,22.4,0.0,3.9,28.2,1,0
2026-08-03 16:00:00,669,22.4,0.0,4.3,31.8,1,0
2026-08-03 17:00:00,552,22.2,0.0,4.3,46.5,1,0
2026-08-03 18:00:00,432,21.6,0.0,4.4,67.8,1,0
2026-08-03 19:00:00,345,20.8,0.0,4.2,84.8,1,0
2026-08-03 20:00:00,286,19.7,0.0,3.5,71.3,1,0
2026-08-03 21:00:00,237,18.6,0.0,3.5,50.8,1,0
2026-08-03 22:00:00,165,17.6,0.0,3.2,78.8,1,0
2026-08-03 23:00:00,109,16.8,0.0,2.7,94.1,1,0
2026-08-04 00:00:00,61,16.2,0.0,2.3,99.2,1,0
2026-08-04 01:00:00,0,15.9,0.0,1.9,99.9,1,0
2026-08-04 02:00:00,0,15.5,0.0,1.0,98.8,1,0
2026-08-04 03:00:00,0,15.1,0.0,1.0,99.9,1,0
2026-08-04 04:00:00,0,14.7,0.0,1.1,99.9,1,0
2026-08-04 05:00:00,29,14.4,0.0,1.6,99.8,1,0
2026-08-04 06:00:00,115,13.9,0.0,1.6,89.6,1,0
2026-08-04 07:00:00,425,14.1,0.0,0.7,83.4,1,0
2026-08-04 08:00:00,573,15.1,0.0,1.2,59.6,1,0
2026-08-04 09:00:00,275,16.7,0.0,1.9,37.4,1,0
2026-08-04 10:00:00,231,18.3,0.0,1.9,26.4,1,0
2026-08-04 11:00:00,252,19.6,0.0,1.0,29.8,1,0
2026-08-04 12:00:00,264,20.8,0.0,2.1,52.6,1,0
2026-08-04 13:00:00,284,21.6,0.0,2.6,77.1,1,0
2026-08-04 14:00:00,358,22.0,0.0,2.5,42.0,1,0
2026-08-04 15:00:00,548,22.1,0.0,2.5,90.2,1,0
2026-08-04 16:00:00,651,21.7,0.0,2.8,100.0,1,0
2026-08-04 17:00:00,408,20.5,0.3,3.1,100.0,1,0
2026-08-04 18:00:00,290,19.3,0.4,1.9,100.0,1,0
2026-08-04 19:00:00,219,18.6,0.4,0.7,100.0,1,0
2026-08-04 20:00:00,154,17.7,0.9,2.1,100.0,1,0
2026-08-04 21:00:00,110,17.1,1.5,2.7,100.0,1,0
2026-08-04 22:00:00,85,16.6,1.9,3.0,100.0,1,0
2026-08-04 23:00:00,70,16.2,2.4,3.3,100.0,1,0
2026-08-05 00:00:00,42,15.8,1.2,3.1,100.0,1,0
2026-08-05 01:00:00,0,15.5,0.4,3.4,100.0,1,0
2026-08-05 02:00:00,0,15.2,0.2,3.8,100.0,1,0
2026-08-05 03:00:00,0,15.1,0.2,4.2,100.0,1,0
2026-08-05 04:00:00,0,14.9,0.1,3.3,100.0,1,0
2026-08-05 05:00:00,29,14.8,0.0,3.0,100.0,1,0
2026-08-05 06:00:00,129,14.7,0.0,2.4,100.0,1,0
2026-08-05 07:00:00,442,14.7,0.0,2.7,100.0,1,0
2026-08-05 08:00:00,605,15.2,0.0,2.1,100.0,1,0
2026-08-05 09:00:00,283,15.95,0.0,2.0500000000000003,100.0,1,0
2026-08-05 10:00:00,219,16.7,0.0,2.0,100.0,1,0
