hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-07-29 04:00:00,0,15.0,0.0,2.3,86.8,1,0
2026-07-29 05:00:00,17,14.4,0.0,2.0,92.1,1,0
2026-07-29 06:00:00,86,14.6,0.0,2.1,64.9,1,0
2026-07-29 07:00:00,268,15.7,0.0,2.4,24.0,1,0
2026-07-29 08:00:00,364,17.0,0.0,2.3,4.7,1,0
2026-07-29 09:00:00,237,18.6,0.0,2.5,62.0,1,0
2026-07-29 10:00:00,211,19.8,0.0,2.4,90.8,1,0
2026-07-29 11:00:00,238,20.9,0.0,3.1,93.3,1,0
2026-07-29 12:00:00,252,21.9,0.0,2.9,92.9,1,0
2026-07-29 13:00:00,270,23.1,0.0,2.3,97.3,1,0
2026-07-29 14:00:00,340,24.0,0.0,3.3,90.1,1,0
2026-07-29 15:00:00,464,24.4,0.0,5.6,96.1,1,0
2026-07-29 16:00:00,549,23.3,0.0,5.5,81.3,1,0
2026-07-29 17:00:00,485,23.2,0.0,4.6,81.3,1,0
2026-07-29 18:00:00,400,22.9,0.0,4.5,85.4,1,0
2026-07-29 19:00:00,346,22.4,0.0,4.0,71.6,1,0
2026-07-29 20:00:00,298,21.7,0.0,3.4,33.0,1,0
2026-07-29 21:00:00,235,20.9,0.0,3.2,73.7,1,0
2026-07-29 22:00:00,194,19.7,0.0,3.0,73.4,1,0
2026-07-29 23:00:00,157,18.6,0.0,2.9,59.5,1,0
2026-07-30 00:00:00,77,17.8,0.0,3.0,50.1,1,0
2026-07-30 01:00:00,0,17.7,0.0,2.6,67.1,1,0
2026-07-30 02:00:00,0,17.5,0.0,2.2,51.8,1,0
2026-07-30 03:00:00,0,17.4,0.0,1.9,80.2,1,0
2026-07-30 04:00:00,0,17.4,0.0,1.9,96.7,1,0
2026-07-30 05:00:00,24,17.5,0.0,2.0,98.0,1,0
2026-07-30 06:00:00,86,17.7,0.0,2.3,96.6,1,0
2026-07-30 07:00:00,258,17.9,0.0,2.1,100.0,1,0
2026-07-30 08:00:00,378,18.5,0.0,2.5,100.0,1,0
2026-07-30 09:00:00,227,19.4,0.0,2.8,100.0,1,0
2026-07-30 10:00:00,212,20.6,0.0,2.9,100.0,1,0
2026-07-30 11:00:00,247,21.4,0.0,3.6,100.0,1,0
2026-07-30 12:00:00,256,22.3,0.0,4.6,100.0,1,0
2026-07-30 13:00:00,232,22.3,0.3,4.6,99.3,1,0
2026-07-30 14:00:00,251,21.5,0.5,5.1,100.0,1,0
2026-07-30 15:00:00,323,20.8,1.9,3.4,100.0,1,0
2026-07-30 16:00:00,366,20.2,0.2,1.8,99.1,1,0
2026-07-30 17:00:00,333,19.9,0.7,2.8,100.0,1,0
2026-07-30 18:00:00,326,20.2,0.0,1.3,100.0,1,0
2026-07-30 19:00:00,296,20.4,0.0,1.8,89.6,1,0
2026-07-30 20:00:00,236,20.0,0.0,3.4,95.5,1,0
2026-07-30 21:00:00,220,19.4,0.0,5.1,77.6,1,0
2026-07-30 22:00:00,194,18.4,0.0,3.0,59.4,1,0
2026-07-30 23:00:00,137,17.8,0.0,2.4,93.1,1,0
2026-07-31 00:00:00,76,17.5,0.0,0.8,95.5,1,0
2026-07-31 01:00:00,0,17.4,0.0,1.1,96.2,1,0
2026-07-31 02:00:00,0,17.6,0.0,2.6,90.7,1,0
2026-07-31 03:00:00,0,17.0,0.0,3.6,88.8,1,0
2026-07-31 04:00:00,0,16.8,0.0,3.6,72.1,1,0
2026-07-31 05:00:00,25,16.2,0.0,3.2,36.3,1,0
2026-07-31 06:00:00,81,15.6,0.0,2.8,0.8,1,0
2026-07-31 07:00:00,259,15.4,0.0,2.8,0.0,1,0
2026-07-31 08:00:00,361,16.0,0.0,2.7,0.0,1,0
2026-07-31 09:00:00,249,17.066666666666666,0.0,2.916666666666667,6.516666666666667,1,0
2026-07-31 10:00:00,229,18.133333333333333,0.0,3.1333333333333333,13.033333333333333,1,0
2026-07-31 11:00:00,265,19.2,0.0,3.35,19.55,1,0
2026-07-31 12:00:00,279,20.266666666666666,0.0,3.566666666666667,26.066666666666666,1,0
2026-07-31 13:00:00,322,21.333333333333332,0.0,3.783333333333333,32.583333333333336,1,0
2026-07-31 14:00:00,386,22.4,0.0,4.0,39.1,1,0
2026-07-31 15:00:00,510,22.016666666666666,0.0,3.966666666666667,35.45,1,0
2026-07-31 16:00:00,516,21.633333333333333,0.0,3.933333333333333,31.8,1,0
2026-07-31 17:00:00,447,21.25,0.0,3.9,28.15,1,0
2026-07-31 18:00:00,368,20.866666666666667,0.0,3.8666666666666667,24.5,1,0
2026-07-31 19:00:00,304,20.483333333333334,0.0,3.833333333333333,20.85,1,0
2026-07-31 20:00:00,240,20.1,0.0,3.8,17.2,1,0
2026-07-31 21:00:00,205,19.066666666666666,0.0,3.4499999999999997,14.716666666666665,1,0
2026-07-31 22:00:00,175,18.033333333333335,0.0,3.1,12.233333333333333,1,0
2026-07-31 23:00:00,161,17.0,0.0,2.75,9.75,1,0
2026-08-01 00:00:00,130,15.966666666666667,0.0,2.4000000000000004,7.266666666666666,1,0
2026-08-01 01:00:00,0,14.933333333333334,0.0,2.05,4.783333333333333,1,0
2026-08-01 02:00:00,0,13.9,0.0,1.7,2.3,1,0
2026-08-01 03:00:00,0,14.116666666666667,0.0,1.7666666666666666,3.2166666666666663,1,0
2026-08-01 04:00:00,0,14.333333333333334,0.0,1.8333333333333333,4.133333333333333,1,0
2026-08-01 05:00:00,10,14.55,0.0,1.9,5.049999999999999,1,0
2026-08-01 06:00:00,12,14.766666666666666,0.0,1.9666666666666668,5.966666666666667,1,0
