hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-06-20 05:00:00,25,17.3,0.0,1.7,99.7,1,0
2026-06-20 06:00:00,30,17.4,0.0,1.5,98.5,1,0
2026-06-20 07:00:00,50,17.5,0.0,1.6,100.0,1,0
2026-06-20 08:00:00,73,18.0,0.0,1.8,99.7,1,0
2026-06-20 09:00:00,166,19.3,0.0,2.3,91.3,1,0
2026-06-20 10:00:00,238,20.8,0.0,4.2,90.0,1,0
2026-06-20 11:00:00,290,21.8,0.0,4.6,99.8,1,0
2026-06-20 12:00:00,316,21.5,0.0,5.9,100.0,1,0
2026-06-20 13:00:00,323,21.8,0.0,4.5,100.0,1,0
2026-06-20 14:00:00,326,22.5,0.0,3.2,99.9,1,0
2026-06-20 15:00:00,311,21.4,0.0,1.3,95.0,1,0
2026-06-20 16:00:00,331,21.3,0.0,4.9,95.1,1,0
2026-06-20 17:00:00,322,20.8,0.0,4.2,99.5,1,0
2026-06-20 18:00:00,283,19.8,0.0,5.3,99.5,1,0
2026-06-20 19:00:00,254,19.7,0.0,3.6,88.8,1,0
2026-06-20 20:00:00,210,19.1,0.0,2.6,77.6,1,0
2026-06-20 21:00:00,183,19.2,0.0,3.0,65.9,1,0
2026-06-20 22:00:00,175,18.7,0.0,1.6,35.4,1,0
2026-06-20 23:00:00,195,17.6,0.0,1.5,12.6,1,0
2026-06-21 00:00:00,169,16.6,0.0,0.4,7.5,1,0
2026-06-21 01:00:00,0,15.5,0.0,1.8,4.9,1,0
2026-06-21 02:00:00,0,14.2,0.0,2.0,0.2,1,0
2026-06-21 03:00:00,0,13.2,0.0,1.9,0.0,1,0
2026-06-21 04:00:00,0,12.3,0.0,1.7,0.0,1,0
2026-06-21 05:00:00,14,12.0,0.0,1.4,0.0,1,0
2026-06-21 06:00:00,15,13.1,0.0,1.1,0.0,1,0
2026-06-21 07:00:00,30,14.5,0.0,1.1,0.0,1,0
2026-06-21 08:00:00,48,16.0,0.0,1.0,0.0,1,0
2026-06-21 09:00:00,120,17.4,0.0,1.7,0.0,1,0
2026-06-21 10:00:00,188,18.5,0.0,2.4,0.0,1,0
2026-06-21 11:00:00,258,19.7,0.0,2.7,0.0,1,0
2026-06-21 12:00:00,303,21.0,0.0,3.4,0.0,1,0
2026-06-21 13:00:00,321,22.0,0.0,3.2,0.0,1,0
2026-06-21 14:00:00,336,23.1,0.0,4.2,0.1,1,0
2026-06-21 15:00:00,352,23.7,0.0,4.3,0.1,1,0
2026-06-21 16:00:00,351,24.0,0.0,4.1,35.0,1,0
2026-06-21 17:00:00,348,23.8,0.0,4.2,35.6,1,0
2026-06-21 18:00:00,330,23.4,0.0,4.1,4.6,1,0
2026-06-21 19:00:00,289,22.7,0.0,3.7,0.1,1,0
2026-06-21 20:00:00,250,21.8,0.0,3.4,28.2,1,0
2026-06-21 21:00:00,200,20.4,0.0,3.5,59.8,1,0
2026-06-21 22:00:00,176,18.2,0.0,4.0,6.2,1,0
2026-06-21 23:00:00,140,16.6,0.0,3.5,0.0,1,0
2026-06-22 00:00:00,74,15.7,0.0,3.1,38.6,1,0
2026-06-22 01:00:00,0,14.9,0.0,2.9,58.8,1,0
2026-06-22 02:00:00,0,13.8,0.0,2.1,15.0,1,0
2026-06-22 03:00:00,0,12.6,0.0,1.1,0.0,1,0
2026-06-22 04:00:00,0,11.6,0.0,0.9,0.0,1,0
2026-06-22 05:00:00,26,11.3,0.0,0.6,0.0,1,0
2026-06-22 06:00:00,121,12.3,0.0,0.6,0.1,1,0
2026-06-22 07:00:00,421,14.0,0.0,1.1,8.1,1,0
2026-06-22 08:00:00,579,15.6,0.0,1.6,4.8,1,0
2026-06-22 09:00:00,252,16.9,0.0,1.7,6.5,1,0
2026-06-22 10:00:00,197,18.3,0.0,1.8,89.5,1,0
2026-06-22 11:00:00,220,19.4,0.0,1.5,54.6,1,0
2026-06-22 12:00:00,203,20.2,0.0,1.1,100.0,1,0
2026-06-22 13:00:00,228,20.6,0.0,1.6,100.0,1,0
2026-06-22 14:00:00,289,20.7,0.0,1.5,100.0,1,0
2026-06-22 15:00:00,457,20.516666666666666,0.0,1.5166666666666666,93.16666666666667,1,0
2026-06-22 16:00:00,634,20.333333333333332,0.0,1.5333333333333334,86.33333333333333,1,0
2026-06-22 17:00:00,545,20.15,0.0,1.55,79.5,1,0
2026-06-22 18:00:00,432,19.96666666666667,0.0,1.5666666666666667,72.66666666666667,1,0
2026-06-22 19:00:00,330,19.783333333333335,0.0,1.5833333333333335,65.83333333333334,1,0
2026-06-22 20:00:00,290,19.6,0.0,1.6,59.0,1,0
2026-06-22 21:00:00,243,18.616666666666667,0.0,1.5166666666666668,53.333333333333336,1,0
2026-06-22 22:00:00,194,17.633333333333333,0.0,1.4333333333333333,47.666666666666664,1,0
2026-06-22 23:00:00,164,16.65,0.0,1.35,42.0,1,0
2026-06-23 00:00:00,77,15.666666666666668,0.0,1.2666666666666668,36.33333333333333,1,0
2026-06-23 01:00:00,0,14.683333333333334,0.0,1.1833333333333336,30.666666666666668,1,0
2026-06-23 02:00:00,0,13.7,0.0,1.1,25.0,1,0
2026-06-23 03:00:00,0,14.133333333333333,0.0,1.1166666666666667,25.916666666666668,1,0
2026-06-23 04:00:00,0,14.566666666666666,0.0,1.1333333333333333,26.833333333333332,1,0
2026-06-23 05:00:00,44,15.0,0.0,1.1500000000000001,27.75,1,0
2026-06-23 06:00:00,152,15.433333333333334,0.0,1.1666666666666667,28.666666666666668,1,0
2026-06-23 07:00:00,480,15.866666666666667,0.0,1.1833333333333333,29.583333333333332,1,0
2026-06-23 08:00:00,621,16.3,0.0,1.2,30.5,1,0
2026-06-23 09:00:00,272,17.183333333333334,0.0,1.4666666666666666,36.75,1,0
2026-06-23 10:00:00,211,18.066666666666666,0.0,1.7333333333333334,43.0,1,0
2026-06-23 11:00:00,229,18.950000000000003,0.0,2.0,49.25,1,0
2026-06-23 12:00:00,234,19.833333333333336,0.0,2.2666666666666666,55.5,1,0
2026-06-23 13:00:00,256,20.71666666666667,0.0,2.533333333333333,61.75,1,0
2026-06-23 14:00:00,320,21.6,0.0,2.8,68.0,1,0
2026-06-23 15:00:00,534,21.200000000000003,0.0,2.9499999999999997,71.25,1,0
2026-06-23 16:00:00,671,20.8,0.0,3.1,74.5,1,0
2026-06-23 17:00:00,570,20.4,0.0,3.25,77.75,1,0
2026-06-23 18:00:00,452,20.0,0.0,3.4,81.0,1,0
2026-06-23 19:00:00,348,19.6,0.0,3.5500000000000003,84.25,1,0
2026-06-23 20:00:00,303,19.2,0.0,3.7,87.5,1,0
