hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-06-22 06:00:00,112,11.2,0.0,1.0,8.4,1,0
2026-06-22 07:00:00,422,13.7,0.0,1.5,5.6,1,0
2026-06-22 08:00:00,579,15.6,0.0,2.2,4.0,1,0
2026-06-22 09:00:00,255,17.0,0.0,2.5,11.0,1,0
2026-06-22 10:00:00,205,18.3,0.0,2.4,21.9,1,0
2026-06-22 11:00:00,223,19.3,0.0,1.8,1.6,1,0
2026-06-22 12:00:00,227,20.3,0.0,1.4,64.6,1,0
2026-06-22 13:00:00,253,21.2,0.0,0.9,60.3,1,0
2026-06-22 14:00:00,323,21.9,0.0,2.0,0.2,1,0
2026-06-22 15:00:00,551,22.8,0.0,2.3,48.7,1,0
2026-06-22 16:00:00,701,23.1,0.0,2.6,37.7,1,0
2026-06-22 17:00:00,590,23.2,0.0,3.0,71.4,1,0
2026-06-22 18:00:00,429,22.8,0.0,3.4,98.1,1,0
2026-06-22 19:00:00,300,21.8,0.0,3.8,99.5,1,0
2026-06-22 20:00:00,261,20.9,0.0,3.9,98.2,1,0
2026-06-22 21:00:00,237,20.3,0.0,3.2,95.6,1,0
2026-06-22 22:00:00,214,19.2,0.0,2.8,58.1,1,0
2026-06-22 23:00:00,168,17.7,0.0,2.5,47.6,1,0
2026-06-23 00:00:00,78,16.4,0.0,2.1,29.4,1,0
2026-06-23 01:00:00,0,15.3,0.0,1.8,20.0,1,0
2026-06-23 02:00:00,0,14.7,0.0,1.5,67.7,1,0
2026-06-23 03:00:00,0,14.3,0.0,0.9,99.2,1,0
2026-06-23 04:00:00,0,14.1,0.0,1.1,99.8,1,0
2026-06-23 05:00:00,33,14.3,0.0,1.2,99.2,1,0
2026-06-23 06:00:00,144,15.0,0.0,0.5,66.9,1,0
2026-06-23 07:00:00,475,15.8,0.0,0.7,85.8,1,0
2026-06-23 08:00:00,617,16.7,0.0,0.3,74.3,1,0
2026-06-23 09:00:00,271,17.9,0.0,0.4,64.9,1,0
2026-06-23 10:00:00,215,18.9,0.0,1.2,52.7,1,0
2026-06-23 11:00:00,232,20.0,0.0,2.2,38.0,1,0
2026-06-23 12:00:00,239,20.8,0.0,2.5,17.9,1,0
2026-06-23 13:00:00,261,21.5,0.0,2.7,5.4,1,0
2026-06-23 14:00:00,326,21.9,0.0,2.9,8.3,1,0
2026-06-23 15:00:00,555,22.4,0.0,2.9,22.5,1,0
2026-06-23 16:00:00,685,22.8,0.0,2.7,89.9,1,0
