hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-07-16 04:00:00,0,18.7,0.0,3.2,90.0,1,0
2026-07-16 05:00:00,27,19.4,0.0,3.3,85.6,1,0
2026-07-16 06:00:00,77,20.0,0.0,2.7,65.2,1,0
2026-07-16 07:00:00,219,21.3,0.0,3.0,51.9,1,0
2026-07-16 08:00:00,307,22.7,0.0,2.8,54.6,1,0
2026-07-16 09:00:00,229,25.0,0.0,2.1,63.4,1,0
2026-07-16 10:00:00,219,26.8,0.0,1.6,82.4,1,0
2026-07-16 11:00:00,269,28.1,0.0,1.0,63.5,1,0
2026-07-16 12:00:00,265,29.6,0.0,2.2,77.7,1,0
2026-07-16 13:00:00,273,30.6,0.0,2.7,90.8,1,0
2026-07-16 14:00:00,327,31.3,0.0,2.7,85.5,1,0
2026-07-16 15:00:00,438,31.8,0.0,2.2,77.8,1,0
2026-07-16 16:00:00,483,32.3,0.0,2.5,66.2,1,0
2026-07-16 17:00:00,440,32.1,0.0,3.1,68.9,1,0
2026-07-16 18:00:00,365,31.5,0.0,3.7,84.4,1,0
2026-07-16 19:00:00,265,30.8,0.0,3.4,91.6,1,0
2026-07-16 20:00:00,226,30.1,0.0,3.0,95.3,1,0
2026-07-16 21:00:00,200,28.9,0.0,3.3,96.0,1,0
2026-07-16 22:00:00,194,27.4,0.0,3.1,95.2,1,0
2026-07-16 23:00:00,168,25.5,0.0,3.0,85.2,1,0
2026-07-17 00:00:00,99,24.3,0.0,2.7,84.1,1,0
2026-07-17 01:00:00,0,23.3,0.0,2.3,95.0,1,0
2026-07-17 02:00:00,0,21.8,0.0,2.3,99.6,1,0
2026-07-17 03:00:00,0,20.8,0.0,1.8,99.7,1,0
2026-07-17 04:00:00,0,20.2,0.0,1.6,99.9,1,0
2026-07-17 05:00:00,16,19.7,0.0,1.8,97.1,1,0
2026-07-17 06:00:00,68,19.3,0.0,2.1,30.3,1,0
2026-07-17 07:00:00,193,20.3,0.0,1.8,79.0,1,0
2026-07-17 08:00:00,278,21.6,0.0,2.3,90.4,1,0
2026-07-17 09:00:00,230,23.0,0.0,2.3,84.7,1,0
2026-07-17 10:00:00,232,24.4,0.0,2.3,36.9,1,0
2026-07-17 11:00:00,278,25.9,0.0,2.4,26.1,1,0
2026-07-17 12:00:00,286,27.0,0.0,3.4,28.0,1,0
2026-07-17 13:00:00,313,28.1,0.0,4.1,12.3,1,0
2026-07-17 14:00:00,357,28.4,0.0,4.8,22.3,1,0
2026-07-17 15:00:00,445,28.9,0.0,5.3,38.9,1,0
2026-07-17 16:00:00,442,28.9,0.0,5.6,49.6,1,0
2026-07-17 17:00:00,404,28.4,0.0,5.4,71.9,1,0
2026-07-17 18:00:00,340,27.7,0.0,5.1,48.7,1,0
2026-07-17 19:00:00,291,26.3,0.0,4.9,21.5,1,0
2026-07-17 20:00:00,225,24.6,0.0,3.9,33.4,1,0
2026-07-17 21:00:00,181,23.7,0.0,3.2,98.1,1,0
2026-07-17 22:00:00,187,22.6,0.0,2.3,89.0,1,0
2026-07-17 23:00:00,179,21.1,0.0,4.1,53.1,1,0
2026-07-18 00:00:00,144,20.2,0.0,4.8,65.9,1,0
2026-07-18 01:00:00,0,19.3,0.0,5.0,97.0,1,0
2026-07-18 02:00:00,0,18.3,0.0,5.4,98.2,1,0
2026-07-18 03:00:00,0,17.3,0.0,6.1,99.8,1,0
2026-07-18 04:00:00,0,16.9,0.0,6.6,99.8,1,0
2026-07-18 05:00:00,9,16.5,0.0,7.0,99.9,1,0
2026-07-18 06:00:00,11,16.4,0.0,7.7,100.0,1,0
2026-07-18 07:00:00,29,16.2,0.0,8.3,99.9,1,0
2026-07-18 08:00:00,34,15.4,3.1,8.8,100.0,1,0
2026-07-18 09:00:00,54,15.416666666666668,2.5833333333333335,8.4,100.0,1,0
2026-07-18 10:00:00,66,15.433333333333334,2.0666666666666664,8.0,100.0,1,0
2026-07-18 11:00:00,73,15.45,1.55,7.6000000000000005,100.0,1,0
2026-07-18 12:00:00,77,15.466666666666667,1.0333333333333332,7.2,100.0,1,0
2026-07-18 13:00:00,98,15.483333333333334,0.5166666666666666,6.800000000000001,100.0,1,0
2026-07-18 14:00:00,193,15.5,0.0,6.4,100.0,1,0
2026-07-18 15:00:00,242,15.566666666666666,0.0,6.2,100.0,1,0
2026-07-18 16:00:00,238,15.633333333333333,0.0,6.0,100.0,1,0
2026-07-18 17:00:00,237,15.7,0.0,5.800000000000001,100.0,1,0
2026-07-18 18:00:00,211,15.766666666666667,0.0,5.6000000000000005,100.0,1,0
2026-07-18 19:00:00,184,15.833333333333334,0.0,5.4,100.0,1,0
2026-07-18 20:00:00,150,15.9,0.0,5.2,100.0,1,0
2026-07-18 21:00:00,126,15.366666666666667,0.0,5.35,100.0,1,0
2026-07-18 22:00:00,118,14.833333333333334,0.0,5.5,100.0,1,0
2026-07-18 23:00:00,131,14.3,0.0,5.6499999999999995,100.0,1,0
2026-07-19 00:00:00,98,13.766666666666666,0.0,5.8,100.0,1,0
2026-07-19 01:00:00,0,13.233333333333333,0.0,5.949999999999999,100.0,1,0
2026-07-19 02:00:00,0,12.7,0.0,6.1,100.0,1,0
2026-07-19 03:00:00,0,12.683333333333334,0.0,6.083333333333333,99.61666666666667,1,0
2026-07-19 04:00:00,0,12.666666666666666,0.0,6.066666666666666,99.23333333333333,1,0
2026-07-19 05:00:00,1,12.649999999999999,0.0,6.05,98.85,1,0
2026-07-19 06:00:00,1,12.633333333333333,0.0,6.033333333333333,98.46666666666667,1,0
2026-07-19 07:00:00,14,12.616666666666667,0.0,6.016666666666667,98.08333333333334,1,0
2026-07-19 08:00:00,25,12.6,0.0,6.0,97.7,1,0
2026-07-19 09:00:00,61,13.516666666666666,0.0,5.883333333333334,97.3,1,0
2026-07-19 10:00:00,110,14.433333333333334,0.0,5.766666666666667,96.9,1,0
2026-07-19 11:00:00,149,15.350000000000001,0.0,5.65,96.5,1,0
2026-07-19 12:00:00,191,16.266666666666666,0.0,5.533333333333333,96.1,1,0
2026-07-19 13:00:00,234,17.183333333333334,0.0,5.416666666666667,95.7,1,0
2026-07-19 14:00:00,257,18.1,0.0,5.3,95.3,1,0
2026-07-19 15:00:00,273,17.950000000000003,0.0,5.1,80.51666666666667,1,0
2026-07-19 16:00:00,280,17.8,0.0,4.8999999999999995,65.73333333333332,1,0
2026-07-19 17:00:00,282,17.65,0.0,4.699999999999999,50.949999999999996,1,0
2026-07-19 18:00:00,268,17.5,0.0,4.5,36.16666666666666,1,0
2026-07-19 19:00:00,243,17.35,0.0,4.3,21.383333333333326,1,0
2026-07-19 20:00:00,208,17.2,0.0,4.1,6.6,1,0
2026-07-19 21:00:00,157,16.28333333333333,0.0,4.083333333333333,5.833333333333333,1,0
2026-07-19 22:00:00,133,15.366666666666665,0.0,4.066666666666666,5.066666666666666,1,0
2026-07-19 23:00:00,111,14.45,0.0,4.05,4.3,1,0
2026-07-20 00:00:00,47,13.533333333333333,0.0,4.033333333333333,3.533333333333333,1,0
2026-07-20 01:00:00,0,12.616666666666667,0.0,4.016666666666667,2.7666666666666666,1,0
2026-07-20 02:00:00,0,11.7,0.0,4.0,2.0,1,0
2026-07-20 03:00:00,0,11.983333333333333,0.0,3.9333333333333336,2.45,1,0
2026-07-20 04:00:00,0,12.266666666666666,0.0,3.8666666666666667,2.9,1,0
2026-07-20 05:00:00,12,12.55,0.0,3.8,3.35,1,0
2026-07-20 06:00:00,72,12.833333333333334,0.0,3.7333333333333334,3.8,1,0
2026-07-20 07:00:00,264,13.116666666666667,0.0,3.666666666666667,4.25,1,0
2026-07-20 08:00:00,354,13.4,0.0,3.6,4.7,1,0
2026-07-20 09:00:00,208,14.516666666666667,0.0,3.466666666666667,11.2,1,0
2026-07-20 10:00:00,181,15.633333333333333,0.0,3.3333333333333335,17.7,1,0
2026-07-20 11:00:00,210,16.75,0.0,3.2,24.2,1,0
2026-07-20 12:00:00,221,17.866666666666667,0.0,3.0666666666666664,30.7,1,0
2026-07-20 13:00:00,247,18.983333333333334,0.0,2.933333333333333,37.2,1,0
2026-07-20 14:00:00,299,20.1,0.0,2.8,43.7,1,0
2026-07-20 15:00:00,434,19.983333333333334,0.0,2.683333333333333,37.45,1,0
2026-07-20 16:00:00,477,19.866666666666667,0.0,2.5666666666666664,31.200000000000003,1,0
2026-07-20 17:00:00,434,19.75,0.0,2.45,24.950000000000003,1,0
2026-07-20 18:00:00,357,19.633333333333333,0.0,2.3333333333333335,18.700000000000003,1,0
2026-07-20 19:00:00,307,19.516666666666666,0.0,2.216666666666667,12.450000000000003,1,0
2026-07-20 20:00:00,255,19.4,0.0,2.1,6.2,1,0
2026-07-20 21:00:00,208,18.333333333333332,0.0,2.0,7.833333333333334,1,0
2026-07-20 22:00:00,151,17.266666666666666,0.0,1.9000000000000001,9.466666666666667,1,0
2026-07-20 23:00:00,106,16.2,0.0,1.8,11.100000000000001,1,0
2026-07-21 00:00:00,53,15.133333333333333,0.0,1.7,12.733333333333334,1,0
