hour,predicted_trips,temp_c,precip_mm,wind_speed_ms,cloud_area_fraction,is_school_holiday,is_national_holiday
2026-04-22 04:00:00,0,4.8,0.0,1.2,0.0,0,0
2026-04-22 05:00:00,23,4.0,0.0,0.8,0.0,0,0
2026-04-22 06:00:00,111,3.6,0.0,0.8,0.0,0,0
2026-04-22 07:00:00,424,4.3,0.0,0.9,17.3,0,0
2026-04-22 08:00:00,518,6.9,0.0,0.8,58.6,0,0
2026-04-22 09:00:00,195,8.7,0.0,1.0,79.9,0,0
2026-04-22 10:00:00,139,10.6,0.0,1.3,30.4,0,0
2026-04-22 11:00:00,155,12.4,0.0,2.3,34.4,0,0
2026-04-22 12:00:00,167,14.1,0.0,2.5,66.8,0,0
2026-04-22 13:00:00,184,15.9,0.0,2.1,69.6,0,0
2026-04-22 14:00:00,229,17.6,0.0,2.4,95.3,0,0
2026-04-22 15:00:00,456,19.2,0.0,1.7,96.5,0,0
2026-04-22 16:00:00,614,19.8,0.0,2.4,99.7,0,0
2026-04-22 17:00:00,522,20.0,0.0,2.3,98.6,0,0
2026-04-22 18:00:00,423,19.8,0.0,2.0,34.2,0,0
2026-04-22 19:00:00,317,19.0,0.0,2.0,57.2,0,0
2026-04-22 20:00:00,251,16.9,0.0,2.9,60.1,0,0
2026-04-22 21:00:00,198,14.6,0.0,3.4,55.8,0,0
2026-04-22 22:00:00,150,13.2,0.0,3.8,49.0,0,0
2026-04-22 23:00:00,102,11.5,0.0,2.9,32.1,0,0
2026-04-23 00:00:00,35,10.0,0.0,2.4,11.3,0,0
2026-04-23 01:00:00,0,8.9,0.0,2.3,6.6,0,0
2026-04-23 02:00:00,0,8.2,0.0,2.7,8.2,0,0
2026-04-23 03:00:00,0,7.2,0.0,2.6,22.3,0,0
2026-04-23 04:00:00,0,6.1,0.0,1.2,66.2,0,0
2026-04-23 05:00:00,23,5.3,0.0,1.2,69.0,0,0
2026-04-23 06:00:00,110,4.8,0.0,1.0,70.9,0,0
2026-04-23 07:00:00,432,5.6,0.0,1.2,91.0,0,0
2026-04-23 08:00:00,532,8.3,0.0,0.9,72.4,0,0
2026-04-23 09:00:00,219,10.1,0.0,0.9,50.3,0,0
2026-04-23 10:00:00,155,11.4,0.0,1.9,26.6,0,0
2026-04-23 11:00:00,163,12.5,0.0,2.1,5.2,0,0
2026-04-23 12:00:00,176,13.9,0.0,2.4,0.9,0,0
2026-04-23 13:00:00,185,15.3,0.0,2.3,2.9,0,0
2026-04-23 14:00:00,240,16.9,0.0,2.1,0.1,0,0
2026-04-23 15:00:00,449,18.2,0.0,2.3,3.5,0,0
2026-04-23 16:00:00,631,19.3,0.0,3.0,5.3,0,0
2026-04-23 17:00:00,534,19.2,0.0,4.2,1.3,0,0
2026-04-23 18:00:00,418,19.1,0.0,4.1,0.0,0,0
2026-04-23 19:00:00,315,18.2,0.0,4.3,0.0,0,0
2026-04-23 20:00:00,254,16.4,0.0,5.1,0.0,0,0
2026-04-23 21:00:00,196,13.9,0.0,2.4,0.0,0,0
2026-04-23 22:00:00,151,11.9,0.0,2.1,0.0,0,0
2026-04-23 23:00:00,98,10.6,0.0,2.8,0.0,0,0
2026-04-24 00:00:00,42,9.1,0.0,1.7,0.0,0,0
2026-04-24 01:00:00,0,8.2,0.0,0.9,0.3,0,0
2026-04-24 02:00:00,0,7.4,0.0,1.1,3.3,0,0
2026-04-24 03:00:00,0,6.4,0.0,1.3,2.6,0,0
2026-04-24 04:00:00,0,5.5,0.0,1.5,7.6,0,0
2026-04-24 05:00:00,24,4.9,0.0,1.6,19.9,0,0
2026-04-24 06:00:00,102,4.4,0.0,1.9,22.5,0,0
2026-04-24 07:00:00,417,5.5,0.0,1.6,13.6,0,0
2026-04-24 08:00:00,505,8.3,0.0,0.9,53.8,0,0
2026-04-24 09:00:00,223,9.950000000000001,0.0,1.1666666666666667,48.016666666666666,0,0
2026-04-24 10:00:00,166,11.6,0.0,1.4333333333333336,42.233333333333334,0,0
2026-04-24 11:00:00,177,13.25,0.0,1.7000000000000002,36.45,0,0
2026-04-24 12:00:00,195,14.899999999999999,0.0,1.9666666666666668,30.666666666666668,0,0
2026-04-24 13:00:00,224,16.549999999999997,0.0,2.2333333333333334,24.883333333333333,0,0
2026-04-24 14:00:00,292,18.2,0.0,2.5,19.1,0,0
2026-04-24 15:00:00,439,17.599999999999998,0.0,2.6166666666666667,19.033333333333335,0,0
2026-04-24 16:00:00,554,17.0,0.0,2.7333333333333334,18.96666666666667,0,0
2026-04-24 17:00:00,445,16.4,0.0,2.85,18.9,0,0
2026-04-24 18:00:00,360,15.799999999999999,0.0,2.966666666666667,18.833333333333332,0,0
2026-04-24 19:00:00,238,15.2,0.0,3.0833333333333335,18.766666666666666,0,0
2026-04-24 20:00:00,193,14.6,0.0,3.2,18.7,0,0
2026-04-24 21:00:00,162,13.55,0.0,3.2,24.433333333333334,0,0
